あさ帰,1283,1283,5863,名詞,サ変接続,*,*,*,*,朝帰り,アサガエリ,アサガエリ
あさ帰り,1283,1283,5631,名詞,サ変接続,*,*,*,*,朝帰り,アサガエリ,アサガエリ
あしがため,1283,1283,5399,名詞,サ変接続,*,*,*,*,足固め,アシガタメ,アシガタメ
あしげり,1283,1283,5631,名詞,サ変接続,*,*,*,*,足蹴り,アシゲリ,アシゲリ
あしごしらえ,1283,1283,5167,名詞,サ変接続,*,*,*,*,足拵え,アシゴシラエ,アシゴシラエ
あしっだいず,1283,1283,5167,名詞,サ変接続,*,*,*,*,アシッダイズ,アシッダイズ,アシッダイズ
あし固,1283,1283,5863,名詞,サ変接続,*,*,*,*,足固め,アシガタメ,アシガタメ
あし固め,1283,1283,5631,名詞,サ変接続,*,*,*,*,足固め,アシガタメ,アシガタメ
あじ付,1283,1283,5863,名詞,サ変接続,*,*,*,*,味付け,アジツケ,アジツケ
あじ付け,1283,1283,5631,名詞,サ変接続,*,*,*,*,味付け,アジツケ,アジツケ
あじ見,1283,1283,5863,名詞,サ変接続,*,*,*,*,味見,アジミ,アジミ
あずけいれ,1283,1283,5399,名詞,サ変接続,*,*,*,*,預け入れ,アズケイレ,アズケイレ
あたっく,1283,1283,5631,名詞,サ変接続,*,*,*,*,アタック,アタック,アタック
あたりまけ,1283,1283,5399,名詞,サ変接続,*,*,*,*,当たり負け,アタリマケ,アタリマケ
あたり負,1283,1283,5631,名詞,サ変接続,*,*,*,*,当たり負け,アタリマケ,アタリマケ
あたり負け,1283,1283,5399,名詞,サ変接続,*,*,*,*,当たり負け,アタリマケ,アタリマケ
あっかい,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧潰,アッカイ,アッカイ
あっそう,1283,1283,5453,名詞,サ変接続,*,*,*,*,圧送,アッソウ,アッソー
あっちゃく,1283,1283,5399,名詞,サ変接続,*,*,*,*,圧着,アッチャク,アッチャク
あってい,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧締,アッテイ,アッテイ
あっぱい,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧排,アッパイ,アッパイ
あっぱーかっと,1283,1283,4935,名詞,サ変接続,*,*,*,*,アッパーカット,アッパーカット,アッパーカット
あっぴーる,1283,1283,5399,名詞,サ変接続,*,*,*,*,アッピール,アッピール,アッピール
あっぷりけ,1283,1283,5399,名詞,サ変接続,*,*,*,*,アップリケ,アップリケ,アップリケ
あっぺん,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧片,アッペン,アッペン
あつえん,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧延,アツエン,アツエン
あつにゅう,1283,1283,5399,名詞,サ変接続,*,*,*,*,圧入,アツニュウ,アツニュー
あつまき,1283,1283,5631,名詞,サ変接続,*,*,*,*,厚蒔き,アツマキ,アツマキ
あつよく,1283,1283,5631,名詞,サ変接続,*,*,*,*,圧抑,アツヨク,アツヨク
あつ着,1283,1283,5863,名詞,サ変接続,*,*,*,*,厚着,アツギ,アツギ
あつ蒔,1283,1283,5863,名詞,サ変接続,*,*,*,*,厚蒔き,アツマキ,アツマキ
あつ蒔き,1283,1283,5631,名詞,サ変接続,*,*,*,*,厚蒔き,アツマキ,アツマキ
あてにげ,1283,1283,5631,名詞,サ変接続,*,*,*,*,当て逃げ,アテニゲ,アテニゲ
あて逃,1283,1283,5863,名詞,サ変接続,*,*,*,*,当て逃げ,アテニゲ,アテニゲ
あて逃げ,1283,1283,5631,名詞,サ変接続,*,*,*,*,当て逃げ,アテニゲ,アテニゲ
あとおし,1283,1283,5631,名詞,サ変接続,*,*,*,*,後押し,アトオシ,アトーシ
あとじさり,1283,1283,5399,名詞,サ変接続,*,*,*,*,後退り,アトジサリ,アトジサリ
あとずさり,1283,1283,5399,名詞,サ変接続,*,*,*,*,後退り,アトズサリ,アトズサリ
あとばらい,1283,1283,5399,名詞,サ変接続,*,*,*,*,後払い,アトバライ,アトバライ
あともどり,1283,1283,5399,名詞,サ変接続,*,*,*,*,後戻り,アトモドリ,アトモドリ
あと始末,1283,1283,5631,名詞,サ変接続,*,*,*,*,後始末,アトシマツ,アトシマツ
あと戻,1283,1283,5863,名詞,サ変接続,*,*,*,*,後戻り,アトモドリ,アトモドリ
あと戻り,1283,1283,5631,名詞,サ変接続,*,*,*,*,後戻り,アトモドリ,アトモドリ
あと押,1283,1283,5863,名詞,サ変接続,*,*,*,*,後押し,アトオシ,アトオシ
あと押し,1283,1283,5631,名詞,サ変接続,*,*,*,*,後押し,アトオシ,アトオシ
あどばいす,1283,1283,5399,名詞,サ変接続,*,*,*,*,アドバイス,アドバイス,アドバイス
あどれっしんぐ,1283,1283,4935,名詞,サ変接続,*,*,*,*,アドレッシング,アドレッシング,アドレッシング
あなあけ,1283,1283,5631,名詞,サ変接続,*,*,*,*,穴開け,アナアケ,アナアケ
あなうめ,1283,1283,5631,名詞,サ変接続,*,*,*,*,穴埋め,アナウメ,アナウメ
あなうんす,1283,1283,5399,名詞,サ変接続,*,*,*,*,アナウンス,アナウンス,アナウンス
あな埋,1283,1283,5863,名詞,サ変接続,*,*,*,*,穴埋め,アナウメ,アナウメ
あな埋め,1283,1283,5631,名詞,サ変接続,*,*,*,*,穴埋め,アナウメ,アナウメ
あな開,1283,1283,5863,名詞,サ変接続,*,*,*,*,穴開け,アナアケ,アナアケ
あな開け,1283,1283,5631,名詞,サ変接続,*,*,*,*,穴開け,アナアケ,アナアケ
あにーる,1283,1283,5631,名詞,サ変接続,*,*,*,*,アニール,アニール,アニール
あばれ,1283,1283,5863,名詞,サ変接続,*,*,*,*,暴れ,アバレ,アバレ
あぴーる,1283,1283,5631,名詞,サ変接続,*,*,*,*,アピール,アピール,アピール
あぶらがえし,1283,1283,5167,名詞,サ変接続,*,*,*,*,油返し,アブラガエシ,アブラガエシ
あぶらびかり,1283,1283,5167,名詞,サ変接続,*,*,*,*,油光り,アブラビカリ,アブラビカリ
あぶら返,1283,1283,5631,名詞,サ変接続,*,*,*,*,油返し,アブラガエシ,アブラガエシ
あぶら返し,1283,1283,5399,名詞,サ変接続,*,*,*,*,油返し,アブラガエシ,アブラガエシ
あぶりやき,1283,1283,5399,名詞,サ変接続,*,*,*,*,炙り焼き,アブリヤキ,アブリヤキ
あぶり焼,1283,1283,5631,名詞,サ変接続,*,*,*,*,炙り焼き,アブリヤキ,アブリヤキ
あぶり焼き,1283,1283,5399,名詞,サ変接続,*,*,*,*,炙り焼き,アブリヤキ,アブリヤキ
あぷろーち,1283,1283,5399,名詞,サ変接続,*,*,*,*,アプローチ,アプローチ,アプローチ
あまえなき,1283,1283,5399,名詞,サ変接続,*,*,*,*,甘え鳴き,アマエナキ,アマエナキ
あまえ鳴,1283,1283,5631,名詞,サ変接続,*,*,*,*,甘え鳴き,アマエナキ,アマエナキ
あまえ鳴き,1283,1283,5399,名詞,サ変接続,*,*,*,*,甘え鳴き,アマエナキ,アマエナキ
あまぜめ,1283,1283,5631,名詞,サ変接続,*,*,*,*,甘責め,アマゼメ,アマゼメ
あまもり,1283,1283,5631,名詞,サ変接続,*,*,*,*,雨漏り,アマモリ,アマモリ
あめりかないず,1283,1283,4935,名詞,サ変接続,*,*,*,*,アメリカナイズ,アメリカナイズ,アメリカナイズ
あらかせぎ,1283,1283,5399,名詞,サ変接続,*,*,*,*,荒稼ぎ,アラカセギ,アラカセギ
あら稼,1283,1283,5863,名詞,サ変接続,*,*,*,*,荒稼ぎ,アラカセギ,アラカセギ
あら稼ぎ,1283,1283,5631,名詞,サ変接続,*,*,*,*,荒稼ぎ,アラカセギ,アラカセギ
あるばいと,1283,1283,5399,名詞,サ変接続,*,*,*,*,アルバイト,アルバイト,アルバイト
あれんじ,1283,1283,5631,名詞,サ変接続,*,*,*,*,アレンジ,アレンジ,アレンジ
あろけーと,1283,1283,5399,名詞,サ変接続,*,*,*,*,アロケート,アロケート,アロケート
あわせうち,1283,1283,5399,名詞,サ変接続,*,*,*,*,合わせ打ち,アワセウチ,アワセウチ
あわせ打,1283,1283,5631,名詞,サ変接続,*,*,*,*,合わせ打ち,アワセウチ,アワセウチ
あわせ打ち,1283,1283,5399,名詞,サ変接続,*,*,*,*,合わせ打ち,アワセウチ,アワセウチ
あんがじぇ,1283,1283,5399,名詞,サ変接続,*,*,*,*,アンガジェ,アンガジェ,アンガジェ
あんきゅう,1283,1283,5399,名詞,サ変接続,*,*,*,*,安镹,アンキュウ,アンキュー
あんこーる,1283,1283,5399,名詞,サ変接続,*,*,*,*,アンコール,アンコール,アンコール
あんさつ,1283,1283,5631,名詞,サ変接続,*,*,*,*,暗殺,アンサツ,アンサツ
あんしゅつ,1283,1283,5399,名詞,サ変接続,*,*,*,*,案出,アンシュツ,アンシュツ
あんしんりつめい,1283,1283,4848,名詞,サ変接続,*,*,*,*,安心立命,アンシンリツメイ,アンシンリツメイ
あんちゃく,1283,1283,5399,名詞,サ変接続,*,*,*,*,安着,アンチャク,アンチャク
あんちゅうひやく,1283,1283,4848,名詞,サ変接続,*,*,*,*,暗中飛躍,アンチュウヒヤク,アンチュウヒヤク
あんちゅうもさく,1283,1283,4848,名詞,サ変接続,*,*,*,*,暗中模索,アンチュウモサク,アンチュウモサク
あんちゅうも索,1283,1283,4935,名詞,サ変接続,*,*,*,*,暗中模索,アンチュウモサク,アンチュウモサク
あんちゅう模さく,1283,1283,4848,名詞,サ変接続,*,*,*,*,暗中模索,アンチュウモサク,アンチュウモサク
あんちゅう模索,1283,1283,4935,名詞,サ変接続,*,*,*,*,暗中模索,アンチュウモサク,アンチュウモサク
あんちゅう飛躍,1283,1283,4935,名詞,サ変接続,*,*,*,*,暗中飛躍,アンチュウヒヤク,アンチュウヒヤク
あんない,1283,1283,5631,名詞,サ変接続,*,*,*,*,案内,アンナイ,アンナイ
あんみょう,1283,1283,5399,名詞,サ変接続,*,*,*,*,安名,アンミョウ,アンミョー
あんみん,1283,1283,5631,名詞,サ変接続,*,*,*,*,安眠,アンミン,アンミン
あんやく,1283,1283,5631,名詞,サ変接続,*,*,*,*,暗躍,アンヤク,アンヤク
あんよう,1283,1283,5631,名詞,サ変接続,*,*,*,*,安養,アンヨウ,アンヨー
あん内,1283,1283,5863,名詞,サ変接続,*,*,*,*,案内,アンナイ,アンナイ
あん出,1283,1283,5863,名詞,サ変接続,*,*,*,*,案出,アンシュツ,アンシュツ
あん居,1283,1283,5863,名詞,サ変接続,*,*,*,*,安居,アンキョ,アンキョ
あん座,1283,1283,5863,名詞,サ変接続,*,*,*,*,安座,アンザ,アンザ
あん心,1283,1283,5863,名詞,サ変接続,*,*,*,*,安心,アンシン,アンシン
あん打,1283,1283,5863,名詞,サ変接続,*,*,*,*,安打,アンダ,アンダ
あん着,1283,1283,5863,名詞,サ変接続,*,*,*,*,安着,アンチャク,アンチャク
あん神,1283,1283,5863,名詞,サ変接続,*,*,*,*,安神,アンシン,アンシン
あん臥,1283,1283,5863,名詞,サ変接続,*,*,*,*,安臥,アンガ,アンガ
あん養,1283,1283,5863,名詞,サ変接続,*,*,*,*,安養,アンヨウ,アンヨー
あーびとれーしょん,1283,1283,4761,名詞,サ変接続,*,*,*,*,アービトレーション,アービトレーション,アービトレーション
いあつ,1283,1283,5863,名詞,サ変接続,*,*,*,*,威圧,イアツ,イアツ
いあん,1283,1283,5863,名詞,サ変接続,*,*,*,*,慰安,イアン,イアン
いいあらそい,1283,1283,5167,名詞,サ変接続,*,*,*,*,言い争い,イイアラソイ,イーアラソイ
いいかけ,1283,1283,5631,名詞,サ変接続,*,*,*,*,言い掛け,イイカケ,イーカケ
いい争,1283,1283,5863,名詞,サ変接続,*,*,*,*,言い争い,イイアラソイ,イーアラソイ
いい争い,1283,1283,5631,名詞,サ変接続,*,*,*,*,言い争い,イイアラソイ,イーアラソイ
いい分,1283,1283,5863,名詞,サ変接続,*,*,*,*,言い分け,イイワケ,イーワケ
いい分け,1283,1283,5631,名詞,サ変接続,*,*,*,*,言い分け,イイワケ,イーワケ
いい掛,1283,1283,5863,名詞,サ変接続,*,*,*,*,言い掛け,イイカケ,イーカケ
いい掛け,1283,1283,5631,名詞,サ変接続,*,*,*,*,言い掛け,イイカケ,イーカケ
いい訳,1283,1283,5863,名詞,サ変接続,*,*,*,*,言い訳,イイワケ,イーワケ
いえで,1283,1283,4866,名詞,サ変接続,*,*,*,*,家出,イエデ,イエデ
いえ出,1283,1283,5863,名詞,サ変接続,*,*,*,*,家出,イエデ,イエデ
いおんか,1283,1283,5631,名詞,サ変接続,*,*,*,*,イオン化,イオンカ,イオンカ
いおん化,1283,1283,5631,名詞,サ変接続,*,*,*,*,イオン化,イオンカ,イオンカ
いかだくだり,1283,1283,5167,名詞,サ変接続,*,*,*,*,筏下り,イカダクダリ,イカダクダリ
いかだ下,1283,1283,5631,名詞,サ変接続,*,*,*,*,筏下り,イカダクダリ,イカダクダリ
いかだ下り,1283,1283,5399,名詞,サ変接続,*,*,*,*,筏下り,イカダクダリ,イカダクダリ
いきとうごう,1283,1283,5167,名詞,サ変接続,*,*,*,*,意気投合,イキトウゴウ,イキトーゴー
いきとう合,1283,1283,5399,名詞,サ変接続,*,*,*,*,意気投合,イキトウゴウ,イキトーゴー
いきぬき,1283,1283,5631,名詞,サ変接続,*,*,*,*,息抜き,イキヌキ,イキヌキ
いき切,1283,1283,5863,名詞,サ変接続,*,*,*,*,息切れ,イキギレ,イキギレ
いき切れ,1283,1283,5631,名詞,サ変接続,*,*,*,*,息切れ,イキギレ,イキギレ
いき投ごう,1283,1283,5399,名詞,サ変接続,*,*,*,*,意気投合,イキトウゴウ,イキトーゴー
いき投合,1283,1283,5631,名詞,サ変接続,*,*,*,*,意気投合,イキトウゴウ,イキトウゴー
いき抜,1283,1283,5863,名詞,サ変接続,*,*,*,*,息抜き,イキヌキ,イキヌキ
いき抜き,1283,1283,5631,名詞,サ変接続,*,*,*,*,息抜き,イキヌキ,イキヌキ
いき来,1283,1283,5863,名詞,サ変接続,*,*,*,*,行き来,イキキ,イキキ
いき活,1283,1283,5863,名詞,サ変接続,*,*,*,*,活き活き,イキイキ,イキイキ
いき活き,1283,1283,5631,名詞,サ変接続,*,*,*,*,活き活き,イキイキ,イキイキ
いき生,1283,1283,5863,名詞,サ変接続,*,*,*,*,生き生き,イキイキ,イキイキ
いき生き,1283,1283,5631,名詞,サ変接続,*,*,*,*,生き生き,イキイキ,イキイキ
いぎょ,1283,1283,5863,名詞,サ変接続,*,*,*,*,移御,イギョ,イギョ
いくきゅう,1283,1283,5399,名詞,サ変接続,*,*,*,*,育休,イクキュウ,イクキュー
いくさなれ,1283,1283,5399,名詞,サ変接続,*,*,*,*,戦慣れ,イクサナレ,イクサナレ
いくさ慣,1283,1283,5631,名詞,サ変接続,*,*,*,*,戦慣れ,イクサナレ,イクサナレ
いくさ慣れ,1283,1283,5399,名詞,サ変接続,*,*,*,*,戦慣れ,イクサナレ,イクサナレ
いくしゅ,1283,1283,5631,名詞,サ変接続,*,*,*,*,育種,イクシュ,イクシュ
いくすう,1283,1283,5631,名詞,サ変接続,*,*,*,*,育雛,イクスウ,イクスー
いくもう,1283,1283,5631,名詞,サ変接続,*,*,*,*,育毛,イクモウ,イクモー
いく休,1283,1283,5863,名詞,サ変接続,*,*,*,*,育休,イクキュウ,イクキュー
いく児,1283,1283,5863,名詞,サ変接続,*,*,*,*,育児,イクジ,イクジ
いく成,1283,1283,5863,名詞,サ変接続,*,*,*,*,育成,イクセイ,イクセイ
いく毛,1283,1283,5863,名詞,サ変接続,*,*,*,*,育毛,イクモウ,イクモー
いく種,1283,1283,5863,名詞,サ変接続,*,*,*,*,育種,イクシュ,イクシュ
いく英,1283,1283,5863,名詞,サ変接続,*,*,*,*,育英,イクエイ,イクエイ
いざん,1283,1283,5863,名詞,サ変接続,*,*,*,*,遺残,イザン,イザン
いしじき,1283,1283,5631,名詞,サ変接続,*,*,*,*,石敷き,イシジキ,イシジキ
いしゅつ,1283,1283,5631,名詞,サ変接続,*,*,*,*,移出,イシュツ,イシュツ
いじゅう,1283,1283,5631,名詞,サ変接続,*,*,*,*,移住,イジュウ,イジュー
いすい,1283,1283,5863,名詞,サ変接続,*,*,*,*,維推,イスイ,イスイ
いそうろう,1283,1283,5399,名詞,サ変接続,*,*,*,*,居候,イソウロウ,イソウロー
いたん,1283,1283,5863,名詞,サ変接続,*,*,*,*,畏憚,イタン,イタン
いだつ,1283,1283,5863,名詞,サ変接続,*,*,*,*,遺脱,イダツ,イダツ
いちぎめ,1283,1283,5631,名詞,サ変接続,*,*,*,*,位置決め,イチギメ,イチギメ
いちく,1283,1283,5863,名詞,サ変接続,*,*,*,*,移築,イチク,イチク
いちげき,1283,1283,5631,名詞,サ変接続,*,*,*,*,一撃,イチゲキ,イチゲキ
いちげんか,1283,1283,5399,名詞,サ変接続,*,*,*,*,一元化,イチゲンカ,イチゲンカ
いちげん化,1283,1283,5399,名詞,サ変接続,*,*,*,*,一元化,イチゲンカ,イチゲンカ
いちざ,1283,1283,5863,名詞,サ変接続,*,*,*,*,一座,イチザ,イチザ
いちだんらく,1283,1283,5167,名詞,サ変接続,*,*,*,*,一段落,イチダンラク,イチダンラク
いちどく,1283,1283,5631,名詞,サ変接続,*,*,*,*,一読,イチドク,イチドク
いちにん,1283,1283,5631,名詞,サ変接続,*,*,*,*,一任,イチニン,イチニン
いちねんほっき,1283,1283,4935,名詞,サ変接続,*,*,*,*,一念発起,イチネンホッキ,イチネンホッキ
いちねん発起,1283,1283,5167,名詞,サ変接続,*,*,*,*,一念発起,イチネンホッキ,イチネンホッキ
いちばい,1283,1283,5631,名詞,サ変接続,*,*,*,*,一倍,イチバイ,イチバイ
いちばんのり,1283,1283,5167,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いちばん乗,1283,1283,5399,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いちばん乗り,1283,1283,5167,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いちもく,1283,1283,5631,名詞,サ変接続,*,*,*,*,一目,イチモク,イチモク
いちもんいっとう,1283,1283,4848,名詞,サ変接続,*,*,*,*,一問一答,イチモンイットウ,イチモンイットー
いちゃく,1283,1283,5631,名詞,サ変接続,*,*,*,*,移着,イチャク,イチャク
いちょく,1283,1283,5631,名詞,サ変接続,*,*,*,*,違勅,イチョク,イチョク
いちらん,1283,1283,5631,名詞,サ変接続,*,*,*,*,一覧,イチラン,イチラン
いちれい,1283,1283,5631,名詞,サ変接続,*,*,*,*,一礼,イチレイ,イチレイ
いち任,1283,1283,5863,名詞,サ変接続,*,*,*,*,一任,イチニン,イチニン
いち倍,1283,1283,5863,名詞,サ変接続,*,*,*,*,一倍,イチバイ,イチバイ
いち元か,1283,1283,5631,名詞,サ変接続,*,*,*,*,一元化,イチゲンカ,イチゲンカ
いち元化,1283,1283,5631,名詞,サ変接続,*,*,*,*,一元化,イチゲンカ,イチゲンカ
いち巡,1283,1283,5863,名詞,サ変接続,*,*,*,*,一巡り,イチジュン,イチジュン
いち座,1283,1283,5863,名詞,サ変接続,*,*,*,*,一座,イチザ,イチザ
いち念ほっき,1283,1283,5167,名詞,サ変接続,*,*,*,*,一念発起,イチネンホッキ,イチネンホッキ
いち念発起,1283,1283,5399,名詞,サ変接続,*,*,*,*,一念発起,イチネンホッキ,イチネンホッキ
いち段落,1283,1283,5631,名詞,サ変接続,*,*,*,*,一段落,イチダンラク,イチダンラク
いち番のり,1283,1283,5399,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いち番乗,1283,1283,5631,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いち番乗り,1283,1283,5399,名詞,サ変接続,*,*,*,*,一番乗り,イチバンノリ,イチバンノリ
いち目,1283,1283,5863,名詞,サ変接続,*,*,*,*,一目,イチモク,イチモク
いち礼,1283,1283,5863,名詞,サ変接続,*,*,*,*,一礼,イチレイ,イチレイ
いち覧,1283,1283,5863,名詞,サ変接続,*,*,*,*,一覧,イチラン,イチラン
いち言,1283,1283,5863,名詞,サ変接続,*,*,*,*,一言,イチゲン,イチゲン
いち軸,1283,1283,5863,名詞,サ変接続,*,*,*,*,一軸,イチジク,イチジク
いっかつばらい,1283,1283,4935,名詞,サ変接続,*,*,*,*,一括払い,イッカツバライ,イッカツバライ
いっきいちゆう,1283,1283,4935,名詞,サ変接続,*,*,*,*,一喜一憂,イッキイチユウ,イッキイチユー
いったいか,1283,1283,5399,名詞,サ変接続,*,*,*,*,一体化,イッタイカ,イッタイカ
いったい化,1283,1283,5399,名詞,サ変接続,*,*,*,*,一体化,イッタイカ,イッタイカ
いっぽんだち,1283,1283,5167,名詞,サ変接続,*,*,*,*,一本立ち,イッポンダチ,イッポンダチ
